ANO,MES,DIA,HORA,CO,NO,NO2,PM2.5,PM10,NOx,O3,fechaH,fecha,festivo
2019,1,11,16,0.4,54,80,,,163,28.82,2019-01-11 15:00:00,2019-11-01 00:00:00,laborable
2019,1,11,17,0.4,43,82,,,148,26.03,2019-01-11 16:00:00,2019-11-01 00:00:00,laborable
2019,1,11,18,0.5,55,103,,,187,13.54,2019-01-11 17:00:00,2019-11-01 00:00:00,laborable
2019,1,11,19,1.1,162,148,,,396,3.73,2019-01-11 18:00:00,2019-11-01 00:00:00,laborable
2019,1,11,20,1.1,226,174,,,521,3.11,2019-01-11 19:00:00,2019-11-01 00:00:00,laborable
2019,1,11,21,1.0,188,158,,,445,3.24,2019-01-11 20:00:00,2019-11-01 00:00:00,laborable
2019,1,11,22,1.1,221,167,,,506,3.16,2019-01-11 21:00:00,2019-11-01 00:00:00,laborable
2019,1,11,23,0.6,80,105,,,228,3.25,2019-01-11 22:00:00,2019-11-01 00:00:00,laborable
2019,1,11,24,0.8,136,118,,,326,3.01,2019-01-11 23:00:00,2019-11-01 00:00:00,laborable
2019,1,12,1,0.6,85,93,,,224,3.06,2019-01-12 00:00:00,2019-12-01 00:00:00,laborable
2019,1,12,2,0.5,61,80,,,174,3.24,2019-01-12 01:00:00,2019-12-01 00:00:00,laborable
2019,1,12,3,0.4,47,72,,,144,2.99,2019-01-12 02:00:00,2019-12-01 00:00:00,laborable
2019,1,12,4,0.4,46,69,,,140,3.17,2019-01-12 03:00:00,2019-12-01 00:00:00,laborable
2019,1,12,5,0.6,71,76,,,185,2.98,2019-01-12 04:00:00,2019-12-01 00:00:00,laborable
2019,1,12,6,0.4,38,60,,,118,2.93,2019-01-12 05:00:00,2019-12-01 00:00:00,laborable
2019,1,12,7,0.4,46,64,,,134,3.38,2019-01-12 06:00:00,2019-12-01 00:00:00,laborable
2019,1,12,8,0.5,74,70,,,183,3.12,2019-01-12 07:00:00,2019-12-01 00:00:00,laborable
2019,1,12,9,0.6,97,79,,,227,3.12,2019-01-12 08:00:00,2019-12-01 00:00:00,laborable
2019,1,12,10,0.6,83,73,,,200,5.46,2019-01-12 09:00:00,2019-12-01 00:00:00,laborable
2019,1,12,11,0.7,125,95,,,287,8.56,2019-01-12 10:00:00,2019-12-01 00:00:00,laborable
2019,1,12,12,0.7,102,92,,,249,13.56,2019-01-12 11:00:00,2019-12-01 00:00:00,laborable
2019,1,12,13,0.5,49,63,,,137,31.93,2019-01-12 12:00:00,2019-12-01 00:00:00,laborable
2019,1,12,14,0.4,39,55,,,114,40.28,2019-01-12 13:00:00,2019-12-01 00:00:00,laborable
2019,1,12,15,0.4,45,66,,,135,38.73,2019-01-12 14:00:00,2019-12-01 00:00:00,laborable
2019,1,12,16,0.4,32,56,,,105,42.4,2019-01-12 15:00:00,2019-12-01 00:00:00,laborable
2019,1,12,17,0.3,24,53,,,89,42.5,2019-01-12 16:00:00,2019-12-01 00:00:00,laborable
2019,1,12,18,0.4,30,70,,,116,29.85,2019-01-12 17:00:00,2019-12-01 00:00:00,laborable
2019,1,12,19,0.7,131,126,,,326,4.79,2019-01-12 18:00:00,2019-12-01 00:00:00,laborable
2019,1,12,20,0.8,109,124,,,292,3.59,2019-01-12 19:00:00,2019-12-01 00:00:00,laborable
2019,1,12,21,0.6,61,108,,,201,3.38,2019-01-12 20:00:00,2019-12-01 00:00:00,laborable
2019,1,12,22,0.6,90,110,,,247,3.38,2019-01-12 21:00:00,2019-12-01 00:00:00,laborable
2019,1,12,23,0.8,122,114,,,301,3.18,2019-01-12 22:00:00,2019-12-01 00:00:00,laborable
2019,1,12,24,0.7,99,103,,,254,3.07,2019-01-12 23:00:00,2019-12-01 00:00:00,laborable
2019,1,13,1,0.7,89,90,,,227,3.24,2019-01-13 00:00:00,2019-01-13 00:00:00,laborable
2019,1,13,2,0.5,67,78,,,181,3.52,2019-01-13 01:00:00,2019-01-13 00:00:00,laborable
2019,1,13,3,0.5,71,72,,,180,3.12,2019-01-13 02:00:00,2019-01-13 00:00:00,laborable
2019,1,13,4,0.5,54,63,,,147,3.02,2019-01-13 03:00:00,2019-01-13 00:00:00,laborable
2019,1,13,5,0.5,57,59,,,146,3.1,2019-01-13 04:00:00,2019-01-13 00:00:00,laborable
2019,1,13,6,0.4,46,57,,,126,3.19,2019-01-13 05:00:00,2019-01-13 00:00:00,laborable
2019,1,13,7,0.4,50,54,,,131,3.17,2019-01-13 06:00:00,2019-01-13 00:00:00,laborable
2019,1,13,8,0.4,51,54,,,132,3.06,2019-01-13 07:00:00,2019-01-13 00:00:00,laborable
2019,1,13,9,0.6,84,64,,,193,3.13,2019-01-13 08:00:00,2019-01-13 00:00:00,laborable
2019,1,13,10,0.6,92,70,,,210,5.06,2019-01-13 09:00:00,2019-01-13 00:00:00,laborable
2019,1,13,11,0.8,121,84,,,270,6.98,2019-01-13 10:00:00,2019-01-13 00:00:00,laborable
2019,1,13,12,0.6,71,66,,,176,15.55,2019-01-13 11:00:00,2019-01-13 00:00:00,laborable
2019,1,13,13,0.5,66,70,,,171,21.34,2019-01-13 12:00:00,2019-01-13 00:00:00,laborable
2019,1,13,14,0.4,56,69,,,154,26.01,2019-01-13 13:00:00,2019-01-13 00:00:00,laborable
2019,1,13,15,0.4,52,70,,,149,27.17,2019-01-13 14:00:00,2019-01-13 00:00:00,laborable
2019,1,13,16,0.5,60,81,,,173,23.0,2019-01-13 15:00:00,2019-01-13 00:00:00,laborable
2019,1,13,17,0.5,62,90,,,185,18.76,2019-01-13 16:00:00,2019-01-13 00:00:00,laborable
2019,1,13,18,0.5,49,87,,,161,13.74,2019-01-13 17:00:00,2019-01-13 00:00:00,laborable
2019,1,13,19,1.0,216,143,,,474,3.66,2019-01-13 18:00:00,2019-01-13 00:00:00,laborable
2019,1,13,20,0.9,168,130,,,388,3.6,2019-01-13 19:00:00,2019-01-13 00:00:00,laborable
2019,1,13,21,1.1,192,150,,,444,3.46,2019-01-13 20:00:00,2019-01-13 00:00:00,laborable
2019,1,13,22,1.3,294,170,,,621,3.53,2019-01-13 21:00:00,2019-01-13 00:00:00,laborable
2019,1,13,23,1.6,305,177,,,645,3.47,2019-01-13 22:00:00,2019-01-13 00:00:00,laborable
2019,1,13,24,0.8,115,106,,,282,3.28,2019-01-13 23:00:00,2019-01-13 00:00:00,laborable
2019,1,14,1,0.5,47,71,,,144,4.33,2019-01-14 00:00:00,2019-01-14 00:00:00,laborable
2019,1,14,2,0.5,55,68,,,152,3.27,2019-01-14 01:00:00,2019-01-14 00:00:00,laborable
2019,1,14,3,0.5,71,68,,,176,3.12,2019-01-14 02:00:00,2019-01-14 00:00:00,laborable
2019,1,14,4,0.5,55,59,,,143,3.29,2019-01-14 03:00:00,2019-01-14 00:00:00,laborable
2019,1,14,5,0.5,46,56,,,126,3.21,2019-01-14 04:00:00,2019-01-14 00:00:00,laborable
2019,1,14,6,0.5,59,61,,,151,3.47,2019-01-14 05:00:00,2019-01-14 00:00:00,laborable
2019,1,14,7,0.6,136,83,,,291,3.35,2019-01-14 06:00:00,2019-01-14 00:00:00,laborable
2019,1,14,8,1.2,310,131,,,607,3.28,2019-01-14 07:00:00,2019-01-14 00:00:00,laborable
2019,1,14,9,1.0,201,104,,,412,3.54,2019-01-14 08:00:00,2019-01-14 00:00:00,laborable
2019,1,14,10,1.0,248,125,,,505,4.07,2019-01-14 09:00:00,2019-01-14 00:00:00,laborable
2019,1,14,11,1.0,251,134,,,519,5.09,2019-01-14 10:00:00,2019-01-14 00:00:00,laborable
2019,1,14,12,1.1,274,163,,,583,6.6,2019-01-14 11:00:00,2019-01-14 00:00:00,laborable
2019,1,14,13,1.0,220,174,,,511,9.05,2019-01-14 12:00:00,2019-01-14 00:00:00,laborable
2019,1,14,14,0.9,225,180,,,525,9.23,2019-01-14 13:00:00,2019-01-14 00:00:00,laborable
2019,1,14,15,0.7,171,148,,,410,10.58,2019-01-14 14:00:00,2019-01-14 00:00:00,laborable
2019,1,14,16,0.6,128,126,,,322,11.68,2019-01-14 15:00:00,2019-01-14 00:00:00,laborable
2019,1,14,17,0.6,128,131,,,327,9.21,2019-01-14 16:00:00,2019-01-14 00:00:00,laborable
2019,1,14,18,0.9,232,164,,,520,5.26,2019-01-14 17:00:00,2019-01-14 00:00:00,laborable
2019,1,14,21,1.9,393,228,,,830,3.34,2019-01-14 20:00:00,2019-01-14 00:00:00,laborable
2019,1,14,22,1.5,320,198,,,689,3.4,2019-01-14 21:00:00,2019-01-14 00:00:00,laborable
2019,1,14,23,1.3,247,163,,,541,3.61,2019-01-14 22:00:00,2019-01-14 00:00:00,laborable
2019,1,14,24,1.1,197,137,,,439,3.44,2019-01-14 23:00:00,2019-01-14 00:00:00,laborable
2019,1,15,1,0.9,143,107,,,326,3.39,2019-01-15 00:00:00,2019-01-15 00:00:00,laborable
2019,1,15,2,1.0,176,114,,,384,3.47,2019-01-15 01:00:00,2019-01-15 00:00:00,laborable
2019,1,15,3,1.0,169,109,,,368,3.24,2019-01-15 02:00:00,2019-01-15 00:00:00,laborable
2019,1,15,4,0.5,58,69,,,158,3.11,2019-01-15 03:00:00,2019-01-15 00:00:00,laborable
2019,1,15,5,0.4,43,61,,,127,3.38,2019-01-15 04:00:00,2019-01-15 00:00:00,laborable
2019,1,15,6,0.4,38,59,,,118,4.17,2019-01-15 05:00:00,2019-01-15 00:00:00,laborable
2019,1,15,7,0.6,107,83,,,247,3.85,2019-01-15 06:00:00,2019-01-15 00:00:00,laborable
2019,1,15,8,1.3,323,153,,,648,3.29,2019-01-15 07:00:00,2019-01-15 00:00:00,laborable
2019,1,15,9,1.1,251,137,,,522,3.22,2019-01-15 08:00:00,2019-01-15 00:00:00,laborable
2019,1,15,10,1.4,212,124,,,449,4.18,2019-01-15 09:00:00,2019-01-15 00:00:00,laborable
2019,1,15,11,0.9,185,119,,,402,6.17,2019-01-15 10:00:00,2019-01-15 00:00:00,laborable
2019,1,15,12,0.7,158,117,,,359,8.95,2019-01-15 11:00:00,2019-01-15 00:00:00,laborable
2019,1,15,13,0.5,89,93,,,230,16.66,2019-01-15 12:00:00,2019-01-15 00:00:00,laborable
2019,1,15,14,0.5,99,102,,,253,16.94,2019-01-15 13:00:00,2019-01-15 00:00:00,laborable
2019,1,15,15,0.4,72,92,,,202,23.62,2019-01-15 14:00:00,2019-01-15 00:00:00,laborable
2019,1,15,16,0.4,55,83,,,168,30.03,2019-01-15 15:00:00,2019-01-15 00:00:00,laborable
2019,1,15,17,0.3,49,78,,,153,33.01,2019-01-15 16:00:00,2019-01-15 00:00:00,laborable
2019,1,15,18,0.7,144,124,,,344,13.56,2019-01-15 17:00:00,2019-01-15 00:00:00,laborable
2019,1,15,19,1.2,266,167,,,574,3.32,2019-01-15 18:00:00,2019-01-15 00:00:00,laborable
2019,1,15,20,1.7,540,261,,,1089,3.19,2019-01-15 19:00:00,2019-01-15 00:00:00,laborable
2019,1,15,21,1.8,380,231,,,815,3.22,2019-01-15 20:00:00,2019-01-15 00:00:00,laborable
2019,1,15,22,1.4,279,188,,,616,3.18,2019-01-15 21:00:00,2019-01-15 00:00:00,laborable
2019,1,15,23,0.9,167,137,,,393,3.27,2019-01-15 22:00:00,2019-01-15 00:00:00,laborable
2019,1,15,24,0.8,132,115,,,318,3.5,2019-01-15 23:00:00,2019-01-15 00:00:00,laborable
2019,1,16,1,0.7,103,98,,,256,3.21,2019-01-16 00:00:00,2019-01-16 00:00:00,laborable
2019,1,16,2,0.6,85,89,,,219,3.36,2019-01-16 01:00:00,2019-01-16 00:00:00,laborable
2019,1,16,3,0.6,88,81,,,216,3.19,2019-01-16 02:00:00,2019-01-16 00:00:00,laborable
2019,1,16,4,0.5,70,71,,,178,3.18,2019-01-16 03:00:00,2019-01-16 00:00:00,laborable
2019,1,16,5,0.4,44,61,,,128,3.19,2019-01-16 04:00:00,2019-01-16 00:00:00,laborable
2019,1,16,6,0.4,58,60,,,149,3.35,2019-01-16 05:00:00,2019-01-16 00:00:00,laborable
2019,1,16,7,0.5,83,69,,,196,3.22,2019-01-16 06:00:00,2019-01-16 00:00:00,laborable
2019,1,16,8,0.7,147,86,,,311,3.17,2019-01-16 07:00:00,2019-01-16 00:00:00,laborable
2019,1,16,9,0.8,189,102,,,392,3.27,2019-01-16 08:00:00,2019-01-16 00:00:00,laborable
2019,1,16,10,1.0,241,123,,,493,3.83,2019-01-16 09:00:00,2019-01-16 00:00:00,laborable
2019,1,16,11,1.1,268,140,,,551,4.71,2019-01-16 10:00:00,2019-01-16 00:00:00,laborable
2019,1,16,12,0.5,124,92,,,281,10.36,2019-01-16 11:00:00,2019-01-16 00:00:00,laborable
2019,1,16,13,0.5,106,91,,,254,13.8,2019-01-16 12:00:00,2019-01-16 00:00:00,laborable
2019,1,16,14,0.5,99,92,,,244,15.71,2019-01-16 13:00:00,2019-01-16 00:00:00,laborable
2019,1,16,15,0.3,35,51,,,105,36.45,2019-01-16 14:00:00,2019-01-16 00:00:00,laborable
2019,1,16,16,0.4,30,46,,,91,40.06,2019-01-16 15:00:00,2019-01-16 00:00:00,laborable
2019,1,16,17,0.3,28,47,,,90,41.05,2019-01-16 16:00:00,2019-01-16 00:00:00,laborable
2019,1,16,18,0.3,33,62,,,113,31.7,2019-01-16 17:00:00,2019-01-16 00:00:00,laborable
2019,1,16,19,0.5,40,74,,,136,19.89,2019-01-16 18:00:00,2019-01-16 00:00:00,laborable
2019,1,16,20,0.5,40,69,,,130,24.78,2019-01-16 19:00:00,2019-01-16 00:00:00,laborable
2019,1,16,21,0.5,70,98,,,205,9.41,2019-01-16 20:00:00,2019-01-16 00:00:00,laborable
2019,1,16,22,0.7,151,128,,,359,3.85,2019-01-16 21:00:00,2019-01-16 00:00:00,laborable
2019,1,16,23,0.5,103,108,,,266,4.26,2019-01-16 22:00:00,2019-01-16 00:00:00,laborable
2019,1,16,24,0.5,58,87,,,175,3.72,2019-01-16 23:00:00,2019-01-16 00:00:00,laborable
2019,1,17,1,0.5,71,80,,,189,3.58,2019-01-17 00:00:00,2019-01-17 00:00:00,laborable
2019,1,17,2,0.4,37,62,,,119,5.58,2019-01-17 01:00:00,2019-01-17 00:00:00,laborable
2019,1,17,3,0.3,18,49,,,76,8.93,2019-01-17 02:00:00,2019-01-17 00:00:00,laborable
2019,1,17,4,0.4,25,59,,,97,4.27,2019-01-17 03:00:00,2019-01-17 00:00:00,laborable
2019,1,17,5,0.3,23,60,,,95,3.95,2019-01-17 04:00:00,2019-01-17 00:00:00,laborable
2019,1,17,6,0.3,29,58,,,102,11.87,2019-01-17 05:00:00,2019-01-17 00:00:00,laborable
2019,1,17,7,0.4,68,73,,,178,3.71,2019-01-17 06:00:00,2019-01-17 00:00:00,laborable
2019,1,17,8,0.5,104,89,,,249,3.72,2019-01-17 07:00:00,2019-01-17 00:00:00,laborable
2019,1,17,9,0.5,123,98,,,286,3.97,2019-01-17 08:00:00,2019-01-17 00:00:00,laborable
2019,1,17,10,0.5,111,95,,,266,4.65,2019-01-17 09:00:00,2019-01-17 00:00:00,laborable
2019,1,17,11,0.5,90,85,,,223,5.32,2019-01-17 10:00:00,2019-01-17 00:00:00,laborable
2019,1,17,12,0.5,106,90,,,252,5.74,2019-01-17 11:00:00,2019-01-17 00:00:00,laborable
2019,1,17,13,0.4,91,85,,,224,7.64,2019-01-17 12:00:00,2019-01-17 00:00:00,laborable
2019,1,17,14,0.6,102,89,,,245,7.39,2019-01-17 13:00:00,2019-01-17 00:00:00,laborable
2019,1,17,15,0.7,121,104,,,289,8.13,2019-01-17 14:00:00,2019-01-17 00:00:00,laborable
2019,1,17,16,0.7,105,104,,,265,7.53,2019-01-17 15:00:00,2019-01-17 00:00:00,laborable
2019,1,17,17,0.6,74,91,,,204,7.37,2019-01-17 16:00:00,2019-01-17 00:00:00,laborable
2019,1,17,18,0.7,119,101,,,283,5.29,2019-01-17 17:00:00,2019-01-17 00:00:00,laborable
2019,1,17,19,0.8,182,125,,,403,4.03,2019-01-17 18:00:00,2019-01-17 00:00:00,laborable
2019,1,17,20,0.9,179,137,,,412,3.79,2019-01-17 19:00:00,2019-01-17 00:00:00,laborable
2019,1,17,21,1.1,231,144,,,497,3.7,2019-01-17 20:00:00,2019-01-17 00:00:00,laborable
2019,1,17,22,0.6,80,87,,,210,3.84,2019-01-17 21:00:00,2019-01-17 00:00:00,laborable
2019,1,17,23,0.9,137,102,,,313,3.56,2019-01-17 22:00:00,2019-01-17 00:00:00,laborable
2019,1,17,24,0.7,125,89,,,281,3.38,2019-01-17 23:00:00,2019-01-17 00:00:00,laborable
2019,1,18,1,0.9,168,97,,,355,3.27,2019-01-18 00:00:00,2019-01-18 00:00:00,laborable
2019,1,18,2,0.7,110,82,,,251,3.37,2019-01-18 01:00:00,2019-01-18 00:00:00,laborable
2019,1,18,3,0.5,56,50,,,136,3.29,2019-01-18 02:00:00,2019-01-18 00:00:00,laborable
2019,1,18,4,0.4,33,48,,,98,4.23,2019-01-18 03:00:00,2019-01-18 00:00:00,laborable
2019,1,18,5,0.3,35,49,,,103,4.05,2019-01-18 04:00:00,2019-01-18 00:00:00,laborable
2019,1,18,6,0.3,37,46,,,102,3.33,2019-01-18 05:00:00,2019-01-18 00:00:00,laborable
2019,1,18,7,0.6,104,68,,,227,3.22,2019-01-18 06:00:00,2019-01-18 00:00:00,laborable
2019,1,18,8,0.8,165,91,,,344,3.14,2019-01-18 07:00:00,2019-01-18 00:00:00,laborable
2019,1,18,9,1.0,269,123,,,536,3.29,2019-01-18 08:00:00,2019-01-18 00:00:00,laborable
2019,1,18,10,1.1,264,130,,,534,3.66,2019-01-18 09:00:00,2019-01-18 00:00:00,laborable
2019,1,18,11,0.7,242,144,,,515,4.49,2019-01-18 10:00:00,2019-01-18 00:00:00,laborable
2019,1,18,12,0.7,146,114,,,337,6.36,2019-01-18 11:00:00,2019-01-18 00:00:00,laborable
2019,1,18,13,0.5,116,105,,,282,9.36,2019-01-18 12:00:00,2019-01-18 00:00:00,laborable
2019,1,18,14,0.4,68,82,,,186,15.57,2019-01-18 13:00:00,2019-01-18 00:00:00,laborable
2019,1,18,15,0.3,37,51,,,109,37.55,2019-01-18 14:00:00,2019-01-18 00:00:00,laborable
2019,1,18,16,0.4,33,48,,,99,38.76,2019-01-18 15:00:00,2019-01-18 00:00:00,laborable
2019,1,18,17,0.3,33,53,,,103,39.25,2019-01-18 16:00:00,2019-01-18 00:00:00,laborable
2019,1,18,18,0.4,38,58,,,117,34.16,2019-01-18 17:00:00,2019-01-18 00:00:00,laborable
2019,1,18,19,0.4,57,86,,,174,23.41,2019-01-18 18:00:00,2019-01-18 00:00:00,laborable
2019,1,18,20,0.5,52,89,,,169,15.22,2019-01-18 19:00:00,2019-01-18 00:00:00,laborable
2019,1,18,21,0.4,41,82,,,146,14.33,2019-01-18 20:00:00,2019-01-18 00:00:00,laborable
2019,1,18,22,0.5,74,92,,,206,6.47,2019-01-18 21:00:00,2019-01-18 00:00:00,laborable
2019,1,18,23,0.6,94,97,,,242,3.76,2019-01-18 22:00:00,2019-01-18 00:00:00,laborable
2019,1,18,24,0.8,153,112,,,348,3.5,2019-01-18 23:00:00,2019-01-18 00:00:00,laborable
2019,1,19,1,0.6,55,87,,,171,3.76,2019-01-19 00:00:00,2019-01-19 00:00:00,laborable
2019,1,19,2,0.5,58,77,,,167,3.66,2019-01-19 01:00:00,2019-01-19 00:00:00,laborable
2019,1,19,3,0.4,36,63,,,118,3.24,2019-01-19 02:00:00,2019-01-19 00:00:00,laborable
2019,1,19,4,0.3,33,55,,,106,4.66,2019-01-19 03:00:00,2019-01-19 00:00:00,laborable
2019,1,19,5,0.4,44,61,,,128,3.21,2019-01-19 04:00:00,2019-01-19 00:00:00,laborable
2019,1,19,6,0.4,38,57,,,116,3.19,2019-01-19 05:00:00,2019-01-19 00:00:00,laborable
2019,1,19,7,0.5,84,70,,,198,3.23,2019-01-19 06:00:00,2019-01-19 00:00:00,laborable
2019,1,19,8,0.6,128,80,,,276,3.08,2019-01-19 07:00:00,2019-01-19 00:00:00,laborable
2019,1,19,9,0.6,177,98,,,369,3.2,2019-01-19 08:00:00,2019-01-19 00:00:00,laborable
2019,1,19,10,0.6,132,89,,,292,5.53,2019-01-19 09:00:00,2019-01-19 00:00:00,laborable
2019,1,19,11,0.4,84,74,,,203,8.28,2019-01-19 10:00:00,2019-01-19 00:00:00,laborable
2019,1,19,12,0.4,76,70,,,187,8.99,2019-01-19 11:00:00,2019-01-19 00:00:00,laborable
2019,1,19,13,0.4,60,64,,,156,15.41,2019-01-19 12:00:00,2019-01-19 00:00:00,laborable
2019,1,19,14,0.5,65,72,,,171,13.65,2019-01-19 13:00:00,2019-01-19 00:00:00,laborable
2019,1,19,15,0.4,31,43,,,91,38.17,2019-01-19 14:00:00,2019-01-19 00:00:00,laborable
2019,1,19,16,0.3,31,44,,,92,32.26,2019-01-19 15:00:00,2019-01-19 00:00:00,laborable
2019,1,19,17,0.3,33,48,,,98,31.61,2019-01-19 16:00:00,2019-01-19 00:00:00,laborable
2019,1,19,18,0.3,35,54,,,108,26.6,2019-01-19 17:00:00,2019-01-19 00:00:00,laborable
2019,1,19,19,0.3,30,52,,,98,26.14,2019-01-19 18:00:00,2019-01-19 00:00:00,laborable
2019,1,19,20,0.4,41,67,,,130,15.03,2019-01-19 19:00:00,2019-01-19 00:00:00,laborable
2019,1,19,21,0.4,47,73,,,146,8.32,2019-01-19 20:00:00,2019-01-19 00:00:00,laborable
2019,1,19,22,0.4,69,89,,,195,4.76,2019-01-19 21:00:00,2019-01-19 00:00:00,laborable
2019,1,19,23,0.4,61,77,,,171,5.98,2019-01-19 22:00:00,2019-01-19 00:00:00,laborable
2019,1,19,24,0.4,47,63,,,135,8.21,2019-01-19 23:00:00,2019-01-19 00:00:00,laborable
2019,1,20,1,0.4,27,54,,,96,11.96,2019-01-20 00:00:00,2019-01-20 00:00:00,laborable
2019,1,20,2,0.3,23,48,,,84,14.79,2019-01-20 01:00:00,2019-01-20 00:00:00,laborable
2019,1,20,3,0.3,15,42,,,65,13.82,2019-01-20 02:00:00,2019-01-20 00:00:00,laborable
2019,1,20,4,0.3,17,35,,,61,12.99,2019-01-20 03:00:00,2019-01-20 00:00:00,laborable
2019,1,20,5,0.3,19,39,,,67,7.49,2019-01-20 04:00:00,2019-01-20 00:00:00,laborable
2019,1,20,6,0.3,18,40,,,67,7.24,2019-01-20 05:00:00,2019-01-20 00:00:00,laborable
2019,1,20,7,0.3,19,41,,,70,8.75,2019-01-20 06:00:00,2019-01-20 00:00:00,laborable
2019,1,20,8,0.3,18,36,,,63,11.16,2019-01-20 07:00:00,2019-01-20 00:00:00,laborable
2019,1,20,9,0.5,39,50,,,110,5.16,2019-01-20 08:00:00,2019-01-20 00:00:00,laborable
2019,1,20,10,0.6,74,72,,,185,11.43,2019-01-20 09:00:00,2019-01-20 00:00:00,laborable
2019,1,20,11,0.3,31,47,,,94,41.89,2019-01-20 10:00:00,2019-01-20 00:00:00,laborable
2019,1,20,12,0.3,35,46,,,99,46.98,2019-01-20 11:00:00,2019-01-20 00:00:00,laborable
2019,1,20,13,0.3,30,38,,,85,55.72,2019-01-20 12:00:00,2019-01-20 00:00:00,laborable
2019,1,20,14,0.3,25,33,,,72,61.7,2019-01-20 13:00:00,2019-01-20 00:00:00,laborable
2019,1,20,15,0.3,27,37,,,78,59.07,2019-01-20 14:00:00,2019-01-20 00:00:00,laborable
2019,1,20,16,0.3,24,37,,,73,56.52,2019-01-20 15:00:00,2019-01-20 00:00:00,laborable
2019,1,20,17,0.2,19,29,,,57,59.79,2019-01-20 16:00:00,2019-01-20 00:00:00,laborable
2019,1,20,18,0.3,19,40,,,69,48.97,2019-01-20 17:00:00,2019-01-20 00:00:00,laborable
2019,1,20,19,0.4,23,66,,,101,26.05,2019-01-20 18:00:00,2019-01-20 00:00:00,laborable
2019,1,20,20,0.7,97,115,,,264,5.33,2019-01-20 19:00:00,2019-01-20 00:00:00,laborable
2019,1,20,21,0.9,159,137,,,381,4.11,2019-01-20 20:00:00,2019-01-20 00:00:00,laborable
2019,1,20,22,0.9,170,136,,,397,3.79,2019-01-20 21:00:00,2019-01-20 00:00:00,laborable
2019,1,20,23,0.8,107,120,,,284,4.02,2019-01-20 22:00:00,2019-01-20 00:00:00,laborable
2019,1,20,24,0.8,142,117,,,336,3.7,2019-01-20 23:00:00,2019-01-20 00:00:00,laborable
2019,1,21,1,0.8,103,107,,,265,3.7,2019-01-21 00:00:00,2019-01-21 00:00:00,laborable
2019,1,21,2,0.6,77,93,,,211,3.69,2019-01-21 01:00:00,2019-01-21 00:00:00,laborable
2019,1,21,3,0.6,64,80,,,178,3.6,2019-01-21 02:00:00,2019-01-21 00:00:00,laborable
2019,1,21,4,0.5,51,70,,,148,3.72,2019-01-21 03:00:00,2019-01-21 00:00:00,laborable
2019,1,21,5,0.5,43,69,,,135,3.69,2019-01-21 04:00:00,2019-01-21 00:00:00,laborable
2019,1,21,6,0.5,69,77,,,183,3.58,2019-01-21 05:00:00,2019-01-21 00:00:00,laborable
2019,1,21,7,0.5,61,70,,,163,3.63,2019-01-21 06:00:00,2019-01-21 00:00:00,laborable
2019,1,21,8,0.6,77,79,,,198,3.56,2019-01-21 07:00:00,2019-01-21 00:00:00,laborable
2019,1,21,9,0.7,130,100,,,299,3.49,2019-01-21 08:00:00,2019-01-21 00:00:00,laborable
2019,1,21,10,1.2,281,153,,,584,4.28,2019-01-21 09:00:00,2019-01-21 00:00:00,laborable
2019,1,21,11,0.6,110,104,,,273,12.13,2019-01-21 10:00:00,2019-01-21 00:00:00,laborable
2019,1,21,12,0.3,28,45,,,88,40.46,2019-01-21 11:00:00,2019-01-21 00:00:00,laborable
2019,1,21,13,0.3,42,54,,,118,40.82,2019-01-21 12:00:00,2019-01-21 00:00:00,laborable
2019,1,21,14,0.3,42,50,,,115,44.4,2019-01-21 13:00:00,2019-01-21 00:00:00,laborable
2019,1,21,15,0.3,41,55,,,118,46.44,2019-01-21 14:00:00,2019-01-21 00:00:00,laborable
2019,1,21,16,0.3,42,57,,,121,46.24,2019-01-21 15:00:00,2019-01-21 00:00:00,laborable
2019,1,21,17,0.3,45,63,,,132,42.69,2019-01-21 16:00:00,2019-01-21 00:00:00,laborable
2019,1,21,18,0.3,47,68,,,141,38.06,2019-01-21 17:00:00,2019-01-21 00:00:00,laborable
2019,1,21,19,0.3,41,74,,,137,33.76,2019-01-21 18:00:00,2019-01-21 00:00:00,laborable
2019,1,21,20,0.4,54,87,,,170,24.71,2019-01-21 19:00:00,2019-01-21 00:00:00,laborable
2019,1,21,21,0.6,68,107,,,211,12.74,2019-01-21 20:00:00,2019-01-21 00:00:00,laborable
2019,1,21,22,0.6,93,116,,,258,8.5,2019-01-21 21:00:00,2019-01-21 00:00:00,laborable
2019,1,21,23,0.7,99,124,,,276,2.92,2019-01-21 22:00:00,2019-01-21 00:00:00,laborable
2019,1,21,24,0.7,135,122,,,329,3.08,2019-01-21 23:00:00,2019-01-21 00:00:00,laborable
2019,1,22,1,0.7,152,129,,,362,3.03,2019-01-22 00:00:00,2019-01-22 00:00:00,laborable
2019,1,22,2,1.0,113,114,,,287,3.15,2019-01-22 01:00:00,2019-01-22 00:00:00,laborable
2019,1,22,3,0.5,58,85,,,173,3.09,2019-01-22 02:00:00,2019-01-22 00:00:00,laborable
2019,1,22,4,0.4,42,71,,,135,3.2,2019-01-22 03:00:00,2019-01-22 00:00:00,laborable
2019,1,22,5,0.4,39,66,,,125,3.51,2019-01-22 04:00:00,2019-01-22 00:00:00,laborable
2019,1,22,6,0.4,46,70,,,140,3.24,2019-01-22 05:00:00,2019-01-22 00:00:00,laborable
