length,kbytes,curlybrackets,roundbrackets,colon,semicolon,comma,other,lines,words,lower,upper,digit,relat,space,ext
9,2563,0,40.0,9.0,4.0,16.0,362.0,65.0,241.0,1399.0,180.0,19.0,0.0,534.0,java
16,10264,0,274.0,70.0,4.0,46.0,1005.0,259.0,749.0,5390.0,423.0,41.0,0.0,3011.0,java
11,1175,22,22.0,0.0,14.0,4.0,75.0,36.0,114.0,673.0,48.0,3.0,0.0,314.0,java
14,1228,20,20.0,1.0,1.0,7.0,84.0,34.0,180.0,705.0,89.0,5.0,0.0,296.0,java
9,2595,36,54.0,0.0,34.0,3.0,230.0,91.0,338.0,1187.0,95.0,25.0,13.0,918.0,java
13,1592,34,34.0,1.0,14.0,7.0,130.0,54.0,204.0,784.0,190.0,0.0,14.0,384.0,java
18,685,12,12.0,0.0,2.0,3.0,49.0,26.0,72.0,378.0,91.0,0.0,6.0,132.0,java
18,597,12,12.0,0.0,7.0,3.0,36.0,25.0,53.0,384.0,29.0,0.0,8.0,106.0,java
9,908,8,8.0,2.0,6.0,2.0,71.0,25.0,110.0,596.0,37.0,1.0,6.0,171.0,java
15,5293,32,124.0,6.0,60.0,26.0,406.0,128.0,660.0,2953.0,159.0,67.0,36.0,1424.0,java
10,1976,30,64.0,0.0,37.0,2.0,155.0,73.0,200.0,1036.0,101.0,9.0,14.0,528.0,java
15,1628,24,16.0,0.0,1.0,3.0,135.0,51.0,256.0,866.0,163.0,6.0,5.0,409.0,java
17,1516,18,42.0,0.0,20.0,2.0,116.0,47.0,155.0,873.0,78.0,2.0,1.0,364.0,java
11,1175,22,22.0,0.0,14.0,4.0,75.0,36.0,114.0,673.0,48.0,3.0,0.0,314.0,java
16,10283,108,422.0,5.0,176.0,13.0,787.0,331.0,1036.0,4849.0,396.0,51.0,49.0,3427.0,java
20,1020,14,38.0,1.0,14.0,4.0,59.0,38.0,88.0,585.0,82.0,0.0,12.0,211.0,java
35,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,java
20,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,java
9,1149,6,60.0,8.0,13.0,2.0,175.0,38.0,121.0,653.0,61.0,10.0,0.0,123.0,java
15,1164,16,28.0,0.0,17.0,3.0,197.0,56.0,164.0,671.0,35.0,3.0,3.0,135.0,java
11,807,12,26.0,1.0,11.0,1.0,164.0,41.0,105.0,430.0,28.0,0.0,0.0,93.0,java
9,1086,10,24.0,0.0,13.0,5.0,173.0,48.0,119.0,616.0,64.0,26.0,0.0,107.0,java
9,1524,14,40.0,1.0,21.0,10.0,239.0,56.0,158.0,879.0,101.0,31.0,0.0,132.0,java
16,499,4,26.0,1.0,7.0,0.0,60.0,17.0,41.0,276.0,28.0,1.0,3.0,76.0,java
11,849,10,30.0,3.0,16.0,0.0,134.0,30.0,78.0,528.0,39.0,7.0,0.0,52.0,java
9,14632,456,102.0,837.0,0.0,456.0,2293.0,476.0,830.0,7019.0,401.0,1367.0,0.0,1701.0,java
18,1969,2,0.0,46.0,0.0,52.0,380.0,65.0,105.0,1139.0,46.0,64.0,0.0,240.0,java
14,2065,8,56.0,0.0,28.0,5.0,254.0,74.0,188.0,1210.0,133.0,8.0,15.0,348.0,java
10,1822,12,70.0,1.0,22.0,4.0,197.0,66.0,128.0,1061.0,132.0,3.0,14.0,306.0,java
18,1913,10,64.0,0.0,25.0,3.0,202.0,62.0,148.0,1176.0,128.0,8.0,14.0,283.0,java
30,5384,24,148.0,6.0,65.0,17.0,626.0,136.0,475.0,3168.0,301.0,55.0,45.0,929.0,java
20,10793,52,330.0,11.0,139.0,31.0,1282.0,282.0,1055.0,6143.0,515.0,110.0,92.0,2088.0,java
27,1435,6,50.0,4.0,23.0,0.0,187.0,49.0,100.0,868.0,90.0,8.0,3.0,196.0,java
17,1560,18,32.0,2.0,23.0,5.0,175.0,63.0,184.0,916.0,46.0,7.0,1.0,335.0,java
29,3714,12,114.0,1.0,39.0,9.0,384.0,103.0,265.0,2370.0,216.0,20.0,14.0,535.0,java
23,3556,8,110.0,1.0,37.0,9.0,359.0,100.0,269.0,2307.0,196.0,17.0,11.0,501.0,java
17,1560,18,32.0,2.0,23.0,5.0,175.0,63.0,184.0,916.0,46.0,7.0,1.0,335.0,java
24,2124,10,66.0,3.0,26.0,5.0,296.0,64.0,153.0,1219.0,148.0,8.0,14.0,329.0,java
22,3775,10,110.0,8.0,50.0,5.0,411.0,112.0,379.0,2332.0,231.0,25.0,20.0,573.0,java
8,2836,24,128.0,7.0,54.0,43.0,399.0,92.0,236.0,1470.0,140.0,45.0,13.0,513.0,java
22,3775,10,110.0,8.0,50.0,5.0,411.0,112.0,379.0,2332.0,231.0,25.0,20.0,573.0,java
18,1426,4,38.0,1.0,14.0,23.0,169.0,37.0,81.0,532.0,57.0,85.0,0.0,503.0,java
24,1724,10,52.0,2.0,18.0,4.0,238.0,56.0,136.0,1035.0,88.0,1.0,10.0,266.0,java
15,1063,10,32.0,3.0,18.0,5.0,174.0,45.0,96.0,655.0,56.0,11.0,0.0,99.0,java
21,3349,8,94.0,2.0,40.0,19.0,311.0,85.0,304.0,2132.0,266.0,15.0,10.0,452.0,java
22,1882,6,68.0,4.0,32.0,0.0,239.0,65.0,139.0,1146.0,116.0,6.0,5.0,260.0,java
22,2977,6,76.0,2.0,29.0,7.0,337.0,81.0,275.0,1869.0,189.0,17.0,14.0,431.0,java
24,2365,4,58.0,4.0,25.0,4.0,257.0,70.0,236.0,1507.0,167.0,8.0,2.0,329.0,java
27,3455,16,92.0,3.0,38.0,20.0,362.0,88.0,311.0,2141.0,274.0,29.0,28.0,452.0,java
8,1728,16,56.0,2.0,31.0,7.0,229.0,51.0,128.0,1045.0,118.0,14.0,9.0,201.0,java
8,1620,6,64.0,2.0,19.0,23.0,159.0,50.0,124.0,934.0,125.0,47.0,19.0,222.0,java
24,1238,6,12.0,1.0,7.0,8.0,89.0,38.0,180.0,813.0,106.0,4.0,0.0,192.0,java
28,1616,12,50.0,1.0,22.0,7.0,200.0,45.0,108.0,966.0,126.0,11.0,17.0,204.0,java
23,1670,4,46.0,1.0,23.0,0.0,229.0,49.0,91.0,1094.0,97.0,14.0,2.0,160.0,java
16,869,8,36.0,3.0,13.0,1.0,98.0,29.0,85.0,540.0,51.0,4.0,4.0,111.0,java
14,880,4,38.0,3.0,10.0,2.0,140.0,27.0,62.0,509.0,39.0,6.0,4.0,125.0,java
11,756,4,30.0,2.0,10.0,2.0,106.0,23.0,60.0,463.0,32.0,4.0,4.0,99.0,java
11,680,8,38.0,4.0,15.0,0.0,145.0,28.0,120.0,314.0,24.0,28.0,6.0,98.0,java
11,680,8,36.0,4.0,16.0,0.0,143.0,29.0,120.0,317.0,25.0,30.0,5.0,96.0,java
20,4913,20,112.0,7.0,49.0,15.0,434.0,131.0,491.0,3084.0,307.0,49.0,30.0,806.0,java
23,2416,10,66.0,6.0,27.0,5.0,318.0,74.0,195.0,1435.0,152.0,10.0,14.0,373.0,java
16,692,12,34.0,3.0,9.0,29.0,118.0,24.0,80.0,335.0,23.0,59.0,0.0,70.0,java
29,1683,10,52.0,2.0,19.0,4.0,226.0,59.0,133.0,975.0,108.0,5.0,14.0,268.0,java
29,1617,14,54.0,3.0,28.0,8.0,214.0,54.0,141.0,897.0,98.0,31.0,13.0,257.0,java
22,773,8,30.0,3.0,13.0,4.0,137.0,30.0,107.0,450.0,21.0,16.0,1.0,90.0,java
16,499,4,26.0,1.0,7.0,0.0,60.0,17.0,41.0,276.0,28.0,1.0,3.0,76.0,java
11,849,10,30.0,3.0,16.0,0.0,134.0,30.0,78.0,528.0,39.0,7.0,0.0,52.0,java
10,3452,10,106.0,21.0,1.0,32.0,348.0,103.0,261.0,1870.0,126.0,19.0,0.0,842.0,java
9,14632,456,102.0,837.0,0.0,456.0,2293.0,476.0,830.0,7019.0,401.0,1367.0,0.0,1701.0,java
15,664,8,20.0,3.0,12.0,0.0,86.0,22.0,59.0,418.0,36.0,6.0,0.0,53.0,java
15,664,8,20.0,3.0,12.0,0.0,86.0,22.0,59.0,418.0,36.0,6.0,0.0,53.0,java
14,138,0,4.0,2.0,0.0,2.0,13.0,5.0,26.0,79.0,0.0,0.0,0.0,33.0,java
12,278,0,8.0,2.0,0.0,2.0,29.0,9.0,32.0,164.0,2.0,3.0,0.0,59.0,java
10,3829,12,108.0,21.0,0.0,26.0,429.0,110.0,300.0,2140.0,311.0,19.0,0.0,763.0,java
19,4632,16,140.0,24.0,0.0,29.0,447.0,116.0,332.0,2434.0,398.0,120.0,7.0,901.0,java
13,1038,0,72.0,3.0,0.0,28.0,144.0,35.0,97.0,622.0,12.0,41.0,0.0,116.0,java
16,108,0,4.0,0.0,0.0,10.0,26.0,9.0,20.0,43.0,0.0,12.0,0.0,13.0,java
7,3005,6,160.0,13.0,3.0,85.0,436.0,139.0,301.0,1735.0,107.0,156.0,0.0,304.0,java
11,249,0,0.0,0.0,0.0,0.0,29.0,11.0,30.0,198.0,0.0,0.0,0.0,22.0,java
10,309,0,28.0,1.0,0.0,11.0,52.0,16.0,37.0,158.0,0.0,30.0,0.0,29.0,java
11,377,0,26.0,3.0,0.0,2.0,46.0,17.0,36.0,240.0,2.0,7.0,0.0,51.0,java
14,1173,0,46.0,10.0,0.0,17.0,157.0,38.0,123.0,637.0,23.0,21.0,0.0,262.0,java
10,228,0,20.0,1.0,0.0,5.0,36.0,18.0,32.0,137.0,1.0,4.0,0.0,24.0,java
9,202,0,18.0,1.0,0.0,3.0,30.0,15.0,30.0,124.0,1.0,3.0,0.0,22.0,java
9,160,0,12.0,1.0,0.0,0.0,30.0,15.0,27.0,92.0,1.0,4.0,0.0,20.0,java
20,1315,2,64.0,9.0,0.0,22.0,213.0,45.0,129.0,699.0,29.0,41.0,0.0,236.0,java
9,288,0,28.0,1.0,0.0,11.0,45.0,19.0,35.0,166.0,4.0,10.0,0.0,23.0,java
13,1315,2,64.0,9.0,0.0,22.0,213.0,45.0,129.0,699.0,29.0,41.0,0.0,236.0,java
8,315,0,20.0,2.0,0.0,6.0,49.0,19.0,30.0,192.0,1.0,15.0,0.0,30.0,java
11,88,0,0.0,1.0,1.0,0.0,18.0,1.0,4.0,46.0,16.0,1.0,2.0,3.0,java
15,8805,2,245.0,90.0,0.0,136.0,989.0,258.0,870.0,5710.0,122.0,104.0,2.0,1405.0,java
13,70588,194,166.0,268.0,120.0,178.0,8653.0,1407.0,5660.0,48035.0,1624.0,825.0,5620.0,4905.0,java
20,238,0,0.0,0.0,2.0,0.0,46.0,5.0,24.0,142.0,3.0,8.0,14.0,23.0,java
13,1172,0,0.0,1.0,0.0,0.0,220.0,44.0,83.0,712.0,7.0,10.0,98.0,124.0,java
29,15746,2,22.0,70.0,34.0,39.0,2722.0,313.0,1344.0,9268.0,320.0,597.0,838.0,1522.0,java
12,11614,2,26.0,25.0,48.0,41.0,2097.0,251.0,1006.0,5027.0,1848.0,413.0,730.0,1287.0,java
13,20740,10,64.0,41.0,241.0,40.0,4325.0,830.0,1836.0,7222.0,3634.0,872.0,2010.0,1632.0,java
13,14267,4,28.0,34.0,54.0,34.0,2583.0,411.0,1323.0,6203.0,2107.0,485.0,1020.0,1485.0,java
13,20632,10,44.0,43.0,124.0,48.0,3972.0,727.0,1910.0,8190.0,3360.0,688.0,1774.0,1833.0,java
13,24020,2,28.0,36.0,183.0,67.0,3131.0,630.0,2174.0,10663.0,2604.0,496.0,1248.0,5113.0,java
13,11947,2,12.0,59.0,52.0,19.0,2549.0,330.0,808.0,4730.0,1981.0,434.0,930.0,1030.0,java
13,11649,10,12.0,27.0,72.0,18.0,2508.0,372.0,906.0,4107.0,2108.0,522.0,982.0,1092.0,java
12,23332,24,52.0,40.0,201.0,90.0,4476.0,892.0,2260.0,8881.0,3932.0,858.0,2048.0,2019.0,java
12,14523,12,40.0,37.0,90.0,31.0,3067.0,527.0,1214.0,5099.0,2596.0,630.0,1306.0,1269.0,java
10,11399,8,38.0,33.0,50.0,41.0,2321.0,315.0,922.0,4308.0,1900.0,551.0,850.0,1165.0,java
8,6546,0,14.0,20.0,0.0,29.0,635.0,143.0,741.0,4484.0,194.0,45.0,336.0,647.0,java
14,3871,0,6.0,10.0,5.0,25.0,344.0,67.0,384.0,2647.0,147.0,65.0,176.0,380.0,java
20,6827,90,322.0,1.0,96.0,32.0,806.0,270.0,576.0,3961.0,364.0,30.0,4.0,852.0,java
12,11545,96,328.0,4.0,218.0,53.0,1360.0,487.0,1216.0,5202.0,410.0,181.0,27.0,3179.0,java
15,2812,22,62.0,0.0,53.0,15.0,355.0,149.0,420.0,1360.0,57.0,21.0,4.0,714.0,java
18,1829,0,2.0,4.0,9.0,2.0,282.0,34.0,80.0,1102.0,61.0,184.0,72.0,78.0,java
12,11336,96,322.0,4.0,215.0,53.0,1240.0,490.0,1211.0,5118.0,402.0,173.0,27.0,3196.0,java
9,2794,22,62.0,0.0,53.0,15.0,355.0,149.0,420.0,1344.0,55.0,21.0,4.0,714.0,java
15,11350,96,322.0,5.0,218.0,53.0,1256.0,495.0,1227.0,5097.0,389.0,168.0,27.0,3224.0,java
15,2812,22,62.0,0.0,53.0,15.0,355.0,149.0,420.0,1360.0,57.0,21.0,4.0,714.0,java
15,11110,96,318.0,5.0,212.0,50.0,1222.0,483.0,1203.0,5004.0,372.0,163.0,27.0,3158.0,java
9,841,14,32.0,10.0,22.0,13.0,145.0,37.0,110.0,398.0,11.0,8.0,0.0,151.0,java
11,1434,22,74.0,2.0,38.0,4.0,233.0,73.0,174.0,725.0,40.0,6.0,12.0,205.0,java
8,10083,54,430.0,16.0,175.0,178.0,1262.0,348.0,1095.0,4733.0,263.0,621.0,17.0,1987.0,java
9,12360,82,432.0,5.0,225.0,90.0,1275.0,461.0,1151.0,6582.0,483.0,131.0,11.0,2583.0,java
15,11336,96,338.0,2.0,177.0,93.0,1083.0,444.0,1159.0,5915.0,368.0,95.0,10.0,2715.0,java
10,17379,0,54.0,67.0,8.0,29.0,2730.0,433.0,1417.0,8357.0,736.0,418.0,1074.0,3473.0,java
12,5954,34,246.0,4.0,112.0,41.0,757.0,253.0,503.0,3374.0,283.0,99.0,6.0,998.0,java
9,415,8,14.0,0.0,11.0,5.0,60.0,38.0,45.0,222.0,12.0,2.0,0.0,81.0,java
15,1081,24,22.0,4.0,20.0,0.0,155.0,83.0,133.0,583.0,19.0,20.0,4.0,230.0,java
12,11759,80,468.0,4.0,266.0,84.0,2601.0,508.0,1080.0,5351.0,271.0,671.0,13.0,1950.0,java
15,6121,58,187.0,8.0,74.0,11.0,648.0,273.0,848.0,3161.0,352.0,90.0,18.0,1514.0,java
15,3984,38,94.0,4.0,34.0,7.0,457.0,202.0,588.0,2187.0,180.0,63.0,12.0,908.0,java
13,818,18,20.0,0.0,16.0,0.0,143.0,43.0,127.0,482.0,4.0,6.0,1.0,128.0,java
14,141,4,6.0,0.0,2.0,0.0,18.0,7.0,18.0,92.0,7.0,0.0,0.0,12.0,java
20,3490,18,118.0,2.0,62.0,16.0,421.0,114.0,346.0,1824.0,187.0,29.0,2.0,811.0,java
16,370,10,10.0,0.0,8.0,6.0,66.0,20.0,66.0,211.0,5.0,3.0,0.0,51.0,java
13,1465,24,22.0,2.0,23.0,6.0,204.0,47.0,154.0,944.0,64.0,1.0,0.0,175.0,java
11,750,14,24.0,0.0,18.0,5.0,148.0,36.0,93.0,342.0,7.0,16.0,6.0,134.0,java
14,222,4,10.0,0.0,4.0,0.0,28.0,10.0,24.0,136.0,12.0,2.0,0.0,16.0,java
18,2660,18,102.0,0.0,42.0,11.0,225.0,95.0,236.0,1359.0,110.0,35.0,1.0,662.0,java
16,2664,20,96.0,5.0,47.0,7.0,253.0,91.0,222.0,1267.0,132.0,41.0,0.0,705.0,java
12,27736,12,182.0,87.0,182.0,179.0,3474.0,694.0,2792.0,13116.0,3027.0,539.0,1558.0,4686.0,java
10,61329,36,540.0,221.0,205.0,538.0,4339.0,1373.0,8176.0,40191.0,1173.0,1107.0,2044.0,9562.0,java
14,6854,94,312.0,14.0,103.0,48.0,946.0,302.0,1094.0,3024.0,268.0,159.0,94.0,1490.0,java
10,4226,0,34.0,15.0,13.0,11.0,417.0,109.0,526.0,2604.0,78.0,83.0,186.0,677.0,java
11,3229,30,44.0,1.0,31.0,6.0,274.0,118.0,459.0,1751.0,64.0,11.0,0.0,900.0,java
14,730,6,26.0,1.0,14.0,0.0,69.0,24.0,82.0,381.0,13.0,3.0,1.0,192.0,java
13,1465,24,22.0,2.0,23.0,6.0,204.0,47.0,154.0,944.0,64.0,1.0,0.0,175.0,java
12,1504,18,28.0,4.0,18.0,0.0,142.0,56.0,207.0,866.0,25.0,11.0,10.0,327.0,java
10,542,12,24.0,4.0,7.0,0.0,52.0,27.0,71.0,279.0,17.0,12.0,8.0,101.0,java
14,384,4,14.0,4.0,6.0,0.0,43.0,23.0,52.0,203.0,13.0,2.0,8.0,65.0,java
13,737,12,28.0,4.0,12.0,0.0,73.0,34.0,94.0,386.0,20.0,14.0,8.0,147.0,java
16,1064,16,26.0,4.0,11.0,1.0,92.0,44.0,142.0,591.0,36.0,6.0,9.0,229.0,java
16,1155,14,22.0,10.0,19.0,0.0,112.0,53.0,137.0,556.0,47.0,20.0,8.0,295.0,java
16,1501,16,56.0,4.0,28.0,10.0,158.0,71.0,184.0,721.0,38.0,23.0,12.0,365.0,java
10,3371,26,148.0,0.0,59.0,32.0,243.0,105.0,291.0,1856.0,312.0,83.0,0.0,507.0,java
14,723,14,24.0,0.0,10.0,0.0,54.0,32.0,75.0,420.0,33.0,0.0,0.0,137.0,java
13,243,6,14.0,1.0,3.0,6.0,39.0,13.0,29.0,131.0,9.0,0.0,0.0,21.0,java
15,1230,20,24.0,2.0,16.0,7.0,188.0,49.0,172.0,599.0,14.0,1.0,0.0,310.0,java
12,947,14,22.0,2.0,11.0,4.0,107.0,32.0,124.0,655.0,22.0,0.0,0.0,110.0,java
11,3229,30,44.0,1.0,31.0,6.0,274.0,118.0,459.0,1751.0,64.0,11.0,0.0,900.0,java
14,690,6,34.0,4.0,13.0,1.0,132.0,29.0,85.0,405.0,25.0,3.0,0.0,67.0,java
12,1280,14,36.0,5.0,17.0,1.0,122.0,54.0,153.0,659.0,24.0,7.0,8.0,334.0,java
12,607,10,22.0,4.0,7.0,2.0,61.0,29.0,75.0,323.0,17.0,5.0,8.0,120.0,java
14,497,4,18.0,4.0,8.0,3.0,50.0,24.0,68.0,261.0,15.0,13.0,8.0,90.0,java
14,1493,16,38.0,5.0,23.0,7.0,142.0,53.0,189.0,815.0,38.0,20.0,10.0,326.0,java
14,1529,16,42.0,5.0,23.0,7.0,144.0,54.0,193.0,837.0,41.0,20.0,10.0,330.0,java
14,116,4,2.0,1.0,0.0,0.0,21.0,12.0,18.0,62.0,7.0,0.0,0.0,13.0,java
12,91,2,0.0,0.0,2.0,0.0,14.0,12.0,11.0,57.0,3.0,0.0,0.0,7.0,java
14,143,4,6.0,0.0,2.0,0.0,16.0,8.0,18.0,78.0,5.0,0.0,0.0,24.0,java
10,146069,372,2269.0,444.0,1034.0,967.0,12055.0,4075.0,14860.0,78303.0,7023.0,1756.0,6825.0,30946.0,java
12,1550,12,48.0,0.0,26.0,4.0,135.0,57.0,134.0,817.0,65.0,9.0,0.0,377.0,java
20,2028,20,58.0,1.0,23.0,2.0,314.0,80.0,267.0,1261.0,39.0,4.0,2.0,304.0,java
20,2400,24,80.0,1.0,30.0,2.0,358.0,96.0,304.0,1482.0,45.0,6.0,3.0,369.0,java
14,100,4,4.0,0.0,1.0,0.0,14.0,7.0,14.0,57.0,3.0,0.0,0.0,17.0,java
12,3880,16,98.0,6.0,52.0,26.0,691.0,141.0,399.0,2085.0,177.0,39.0,2.0,688.0,java
14,312,6,14.0,0.0,6.0,11.0,62.0,15.0,39.0,140.0,9.0,22.0,0.0,42.0,java
12,2150,20,80.0,2.0,43.0,26.0,273.0,89.0,222.0,1184.0,112.0,55.0,1.0,354.0,java
14,116,4,2.0,1.0,0.0,0.0,21.0,12.0,18.0,62.0,7.0,0.0,0.0,13.0,java
14,131,2,6.0,0.0,4.0,0.0,11.0,8.0,17.0,96.0,1.0,0.0,0.0,11.0,java
14,806,8,40.0,0.0,11.0,0.0,158.0,36.0,99.0,457.0,17.0,8.0,0.0,107.0,java
12,91,2,0.0,0.0,2.0,0.0,14.0,12.0,11.0,57.0,3.0,0.0,0.0,7.0,java
11,920,12,16.0,0.0,15.0,1.0,125.0,43.0,142.0,580.0,5.0,3.0,0.0,163.0,java
10,43873,94,526.0,149.0,313.0,273.0,4432.0,1300.0,4491.0,22521.0,1208.0,783.0,1849.0,10425.0,java
13,2985,46,170.0,8.0,121.0,53.0,420.0,161.0,304.0,1436.0,73.0,293.0,28.0,177.0,java
12,2982,12,84.0,2.0,46.0,16.0,209.0,87.0,285.0,1606.0,121.0,29.0,0.0,771.0,java
22,63,2,0.0,0.0,1.0,0.0,5.0,5.0,7.0,43.0,3.0,0.0,0.0,4.0,java
14,135,4,6.0,0.0,2.0,0.0,20.0,8.0,18.0,78.0,5.0,0.0,0.0,12.0,java
14,301,4,2.0,3.0,0.0,0.0,169.0,19.0,27.0,48.0,33.0,0.0,0.0,23.0,java
14,301,4,2.0,3.0,0.0,0.0,169.0,19.0,27.0,48.0,33.0,0.0,0.0,23.0,java
14,301,4,2.0,3.0,0.0,0.0,169.0,19.0,27.0,48.0,33.0,0.0,0.0,23.0,java
14,301,4,2.0,3.0,0.0,0.0,169.0,19.0,27.0,48.0,33.0,0.0,0.0,23.0,java
14,138,4,6.0,0.0,2.0,0.0,22.0,9.0,18.0,78.0,5.0,0.0,0.0,12.0,java
14,352,4,14.0,0.0,6.0,3.0,55.0,17.0,35.0,198.0,10.0,21.0,0.0,24.0,java
14,279,6,8.0,1.0,5.0,3.0,41.0,18.0,33.0,168.0,7.0,0.0,0.0,22.0,java
15,825,10,20.0,2.0,10.0,4.0,121.0,38.0,100.0,510.0,13.0,7.0,2.0,88.0,java
14,247,4,12.0,0.0,6.0,0.0,41.0,18.0,22.0,141.0,7.0,6.0,0.0,12.0,java
12,717,14,14.0,3.0,11.0,1.0,111.0,36.0,77.0,461.0,11.0,1.0,1.0,53.0,java
13,479,10,10.0,2.0,8.0,1.0,61.0,23.0,47.0,298.0,18.0,0.0,0.0,48.0,java
12,2583,12,78.0,1.0,39.0,11.0,224.0,80.0,246.0,1330.0,84.0,28.0,1.0,696.0,java
10,3439,0,10.0,10.0,41.0,5.0,445.0,90.0,258.0,1785.0,90.0,67.0,252.0,645.0,java
14,656,4,22.0,3.0,11.0,1.0,117.0,30.0,75.0,387.0,19.0,0.0,0.0,62.0,java
13,661,12,16.0,0.0,8.0,2.0,110.0,35.0,57.0,427.0,8.0,0.0,0.0,43.0,java
13,1031,18,22.0,0.0,16.0,3.0,150.0,45.0,107.0,685.0,11.0,4.0,1.0,76.0,java
13,1975,12,48.0,3.0,22.0,2.0,394.0,63.0,213.0,1103.0,36.0,1.0,1.0,291.0,java
15,1287,8,42.0,2.0,18.0,2.0,124.0,35.0,127.0,584.0,25.0,9.0,7.0,431.0,java
13,1465,24,22.0,2.0,23.0,6.0,204.0,47.0,154.0,944.0,64.0,1.0,0.0,175.0,java
12,947,6,40.0,5.0,19.0,0.0,141.0,41.0,91.0,467.0,18.0,7.0,2.0,201.0,java
14,947,6,40.0,5.0,19.0,0.0,141.0,41.0,91.0,467.0,18.0,7.0,2.0,201.0,java
12,23102,6,30.0,9.0,104.0,380.0,3198.0,434.0,1501.0,9584.0,6265.0,250.0,1528.0,1314.0,java
12,601,10,26.0,0.0,10.0,7.0,98.0,31.0,66.0,325.0,18.0,27.0,0.0,49.0,java
22,2402,18,78.0,0.0,31.0,8.0,248.0,92.0,213.0,1153.0,74.0,32.0,2.0,666.0,java
18,2660,18,102.0,0.0,42.0,11.0,225.0,95.0,236.0,1359.0,110.0,35.0,1.0,662.0,java
16,2664,20,96.0,5.0,47.0,7.0,253.0,91.0,222.0,1267.0,132.0,41.0,0.0,705.0,java
14,134,4,6.0,0.0,2.0,0.0,19.0,8.0,18.0,78.0,5.0,0.0,0.0,12.0,java
9,306,8,6.0,0.0,6.0,2.0,23.0,14.0,29.0,194.0,9.0,0.0,0.0,44.0,java
14,834,6,26.0,0.0,6.0,1.0,76.0,27.0,71.0,390.0,17.0,11.0,3.0,271.0,java
18,3030,14,70.0,11.0,19.0,5.0,404.0,102.0,386.0,1662.0,68.0,39.0,3.0,633.0,java
16,1253,4,36.0,5.0,19.0,4.0,136.0,40.0,119.0,624.0,38.0,27.0,0.0,320.0,java
16,2153,14,56.0,10.0,33.0,5.0,248.0,67.0,193.0,995.0,74.0,53.0,2.0,596.0,java
14,710,4,20.0,5.0,8.0,1.0,86.0,28.0,73.0,393.0,16.0,2.0,1.0,146.0,java
18,2018,20,50.0,0.0,17.0,1.0,204.0,65.0,251.0,1192.0,48.0,3.0,5.0,413.0,java
14,1293,12,46.0,4.0,21.0,1.0,223.0,46.0,130.0,663.0,32.0,6.0,11.0,228.0,java
12,555,12,16.0,0.0,9.0,3.0,83.0,28.0,71.0,338.0,16.0,0.0,0.0,50.0,java
19,305,6,10.0,0.0,4.0,2.0,39.0,17.0,30.0,195.0,13.0,0.0,0.0,19.0,java
14,818,6,38.0,6.0,15.0,1.0,135.0,30.0,81.0,488.0,30.0,6.0,1.0,62.0,java
13,150,2,6.0,0.0,4.0,0.0,11.0,8.0,18.0,104.0,3.0,0.0,0.0,12.0,java
13,1465,24,22.0,2.0,23.0,6.0,204.0,47.0,154.0,944.0,64.0,1.0,0.0,175.0,java
14,222,4,10.0,0.0,4.0,0.0,28.0,10.0,24.0,136.0,12.0,2.0,0.0,16.0,java
22,2402,18,78.0,0.0,31.0,8.0,248.0,92.0,213.0,1153.0,74.0,32.0,2.0,666.0,java
14,19571,6,134.0,11.0,267.0,34.0,3374.0,589.0,1450.0,6876.0,4922.0,222.0,2000.0,1136.0,java
12,23102,6,30.0,9.0,104.0,380.0,3198.0,434.0,1501.0,9584.0,6265.0,250.0,1528.0,1314.0,java
21,783,0,2.0,3.0,2.0,0.0,138.0,32.0,70.0,265.0,206.0,28.0,62.0,45.0,java
20,4972,6,14.0,3.0,32.0,0.0,912.0,140.0,342.0,1352.0,1612.0,86.0,476.0,339.0,java
10,1378,2,16.0,3.0,3.0,4.0,186.0,37.0,134.0,702.0,198.0,29.0,56.0,142.0,java
20,5336,4,10.0,3.0,38.0,0.0,989.0,144.0,361.0,1416.0,1765.0,95.0,526.0,346.0,java
20,5564,6,14.0,3.0,32.0,0.0,1023.0,157.0,384.0,1501.0,1832.0,101.0,528.0,367.0,java
17,5925,6,22.0,4.0,34.0,4.0,1084.0,161.0,392.0,1859.0,1741.0,87.0,562.0,361.0,java
20,5707,6,14.0,3.0,36.0,0.0,1126.0,152.0,373.0,1595.0,1793.0,95.0,534.0,353.0,java
14,19571,6,134.0,11.0,267.0,34.0,3374.0,589.0,1450.0,6876.0,4922.0,222.0,2000.0,1136.0,java
14,766,6,24.0,3.0,13.0,0.0,106.0,33.0,86.0,368.0,8.0,13.0,2.0,190.0,java
14,947,6,40.0,5.0,19.0,0.0,141.0,41.0,91.0,467.0,18.0,7.0,2.0,201.0,java
15,1070,16,32.0,0.0,20.0,0.0,181.0,55.0,112.0,626.0,20.0,5.0,4.0,111.0,java
8,12528,0,68.0,52.0,43.0,62.0,1266.0,304.0,1403.0,6861.0,348.0,187.0,468.0,2869.0,java
14,6854,94,312.0,14.0,103.0,48.0,946.0,302.0,1094.0,3024.0,268.0,159.0,94.0,1490.0,java
